section,category,description,region,date,metric,value
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-14,COVID-19 Persons Under Investigation,52
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-15,COVID-19 Persons Under Investigation,55
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-16,COVID-19 Persons Under Investigation,49
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-17,COVID-19 Persons Under Investigation,52
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-18,COVID-19 Persons Under Investigation,55
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-19,COVID-19 Persons Under Investigation,52
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-20,COVID-19 Persons Under Investigation,42
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-21,COVID-19 Persons Under Investigation,69
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-22,COVID-19 Persons Under Investigation,55
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-23,COVID-19 Persons Under Investigation,61
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-24,COVID-19 Persons Under Investigation,62
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-25,COVID-19 Persons Under Investigation,63
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-26,COVID-19 Persons Under Investigation,66
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-27,COVID-19 Persons Under Investigation,65
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-28,COVID-19 Persons Under Investigation,83
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-29,COVID-19 Persons Under Investigation,74
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-30,COVID-19 Persons Under Investigation,63
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-31,COVID-19 Persons Under Investigation,68
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-01,COVID-19 Persons Under Investigation,75
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-02,COVID-19 Persons Under Investigation,77
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-03,COVID-19 Persons Under Investigation,67
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-04,COVID-19 Persons Under Investigation,88
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-05,COVID-19 Persons Under Investigation,76
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-06,COVID-19 Persons Under Investigation,85
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-07,COVID-19 Persons Under Investigation,73
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-08,COVID-19 Persons Under Investigation,65
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-09,COVID-19 Persons Under Investigation,66
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-10,COVID-19 Persons Under Investigation,64
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-11,COVID-19 Persons Under Investigation,71
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-12,COVID-19 Persons Under Investigation,56
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-13,COVID-19 Persons Under Investigation,75
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-14,COVID-19 Persons Under Investigation,67
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-15,COVID-19 Persons Under Investigation,66
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-16,COVID-19 Persons Under Investigation,66
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-17,COVID-19 Persons Under Investigation,69
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-18,COVID-19 Persons Under Investigation,68
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-19,COVID-19 Persons Under Investigation,56
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-20,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-21,COVID-19 Persons Under Investigation,53
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-22,COVID-19 Persons Under Investigation,53
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-23,COVID-19 Persons Under Investigation,56
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-24,COVID-19 Persons Under Investigation,63
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-25,COVID-19 Persons Under Investigation,61
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-26,COVID-19 Persons Under Investigation,55
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-27,COVID-19 Persons Under Investigation,48
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-28,COVID-19 Persons Under Investigation,54
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-29,COVID-19 Persons Under Investigation,44
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-30,COVID-19 Persons Under Investigation,45
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-01-31,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-01,COVID-19 Persons Under Investigation,59
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-02,COVID-19 Persons Under Investigation,56
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-03,COVID-19 Persons Under Investigation,44
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-04,COVID-19 Persons Under Investigation,50
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-05,COVID-19 Persons Under Investigation,54
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-06,COVID-19 Persons Under Investigation,47
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-07,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-08,COVID-19 Persons Under Investigation,67
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-09,COVID-19 Persons Under Investigation,59
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-10,COVID-19 Persons Under Investigation,57
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-11,COVID-19 Persons Under Investigation,39
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-12,COVID-19 Persons Under Investigation,49
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-13,COVID-19 Persons Under Investigation,49
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-14,COVID-19 Persons Under Investigation,61
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-15,COVID-19 Persons Under Investigation,61
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-16,COVID-19 Persons Under Investigation,63
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-17,COVID-19 Persons Under Investigation,48
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-18,COVID-19 Persons Under Investigation,45
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-19,COVID-19 Persons Under Investigation,42
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-20,COVID-19 Persons Under Investigation,43
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-21,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-22,COVID-19 Persons Under Investigation,77
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-23,COVID-19 Persons Under Investigation,48
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-24,COVID-19 Persons Under Investigation,41
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-25,COVID-19 Persons Under Investigation,47
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-26,COVID-19 Persons Under Investigation,54
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-27,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-02-28,COVID-19 Persons Under Investigation,54
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-03-01,COVID-19 Persons Under Investigation,41
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-03-02,COVID-19 Persons Under Investigation,41
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-03-03,COVID-19 Persons Under Investigation,52
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-03-04,COVID-19 Persons Under Investigation,45
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-03-05,COVID-19 Persons Under Investigation,45
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-03-06,COVID-19 Persons Under Investigation,42
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-03-07,COVID-19 Persons Under Investigation,40
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-03-08,COVID-19 Persons Under Investigation,44
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-03-09,COVID-19 Persons Under Investigation,49
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-03-10,COVID-19 Persons Under Investigation,54
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-03-11,COVID-19 Persons Under Investigation,43
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-03-12,COVID-19 Persons Under Investigation,50
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-03-13,COVID-19 Persons Under Investigation,46
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-03-14,COVID-19 Persons Under Investigation,59
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2022-03-15,COVID-19 Persons Under Investigation,75
