section,category,description,region,date,metric,value
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-16,Total Acute Care Hospital Beds,9274
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-16,Percent of Acute Care Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-16,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-17,ICU Hospital Beds in Use,1475
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-17,Total ICU Hospital Beds,1897
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-17,Percent of ICU Hospital Beds in Use,0.78
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-17,7-Day Average of Percent of ICU Hospital Beds in Use,0.78
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-17,Acute Care Hospital Beds in Use,7323
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-17,Total Acute Care Hospital Beds,9284
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-17,Percent of Acute Care Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-17,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-18,ICU Hospital Beds in Use,1443
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-18,Total ICU Hospital Beds,1871
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-18,Percent of ICU Hospital Beds in Use,0.77
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-18,7-Day Average of Percent of ICU Hospital Beds in Use,0.77
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-18,Acute Care Hospital Beds in Use,7071
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-18,Total Acute Care Hospital Beds,9256
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-18,Percent of Acute Care Hospital Beds in Use,0.76
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-18,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-19,ICU Hospital Beds in Use,1424
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-19,Total ICU Hospital Beds,1897
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-19,Percent of ICU Hospital Beds in Use,0.75
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-19,7-Day Average of Percent of ICU Hospital Beds in Use,0.77
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-19,Acute Care Hospital Beds in Use,6965
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-19,Total Acute Care Hospital Beds,9283
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-19,Percent of Acute Care Hospital Beds in Use,0.75
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-19,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-20,ICU Hospital Beds in Use,1506
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-20,Total ICU Hospital Beds,1906
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-20,Percent of ICU Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-20,7-Day Average of Percent of ICU Hospital Beds in Use,0.77
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-20,Acute Care Hospital Beds in Use,7254
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-20,Total Acute Care Hospital Beds,9292
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-20,Percent of Acute Care Hospital Beds in Use,0.78
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-20,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-21,ICU Hospital Beds in Use,1522
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-21,Total ICU Hospital Beds,1906
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-21,Percent of ICU Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-21,7-Day Average of Percent of ICU Hospital Beds in Use,0.78
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-21,Acute Care Hospital Beds in Use,7384
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-21,Total Acute Care Hospital Beds,9298
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-21,Percent of Acute Care Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-21,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.78
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-22,ICU Hospital Beds in Use,1545
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-22,Total ICU Hospital Beds,1906
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-22,Percent of ICU Hospital Beds in Use,0.81
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-22,7-Day Average of Percent of ICU Hospital Beds in Use,0.78
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-22,Acute Care Hospital Beds in Use,7375
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-22,Total Acute Care Hospital Beds,9285
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-22,Percent of Acute Care Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-22,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.78
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-23,ICU Hospital Beds in Use,1543
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-23,Total ICU Hospital Beds,1906
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-23,Percent of ICU Hospital Beds in Use,0.81
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-23,7-Day Average of Percent of ICU Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-23,Acute Care Hospital Beds in Use,7455
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-23,Total Acute Care Hospital Beds,9297
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-23,Percent of Acute Care Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-23,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.78
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-24,ICU Hospital Beds in Use,1515
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-24,Total ICU Hospital Beds,1906
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-24,Percent of ICU Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-24,7-Day Average of Percent of ICU Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-24,Acute Care Hospital Beds in Use,7282
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-24,Total Acute Care Hospital Beds,9297
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-24,Percent of Acute Care Hospital Beds in Use,0.78
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-24,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.78
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-25,ICU Hospital Beds in Use,1488
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-25,Total ICU Hospital Beds,1906
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-25,Percent of ICU Hospital Beds in Use,0.78
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-25,7-Day Average of Percent of ICU Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-25,Acute Care Hospital Beds in Use,7126
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-25,Total Acute Care Hospital Beds,9290
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-25,Percent of Acute Care Hospital Beds in Use,0.77
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-25,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.78
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-26,ICU Hospital Beds in Use,1470
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-26,Total ICU Hospital Beds,1906
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-26,Percent of ICU Hospital Beds in Use,0.77
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-26,7-Day Average of Percent of ICU Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-26,Acute Care Hospital Beds in Use,7094
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-26,Total Acute Care Hospital Beds,9290
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-26,Percent of Acute Care Hospital Beds in Use,0.76
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-26,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.78
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-27,ICU Hospital Beds in Use,1529
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-27,Total ICU Hospital Beds,1901
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-27,Percent of ICU Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-27,7-Day Average of Percent of ICU Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-27,Acute Care Hospital Beds in Use,7390
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-27,Total Acute Care Hospital Beds,9325
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-27,Percent of Acute Care Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-27,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-28,ICU Hospital Beds in Use,1492
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-28,Total ICU Hospital Beds,1872
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-28,Percent of ICU Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-28,7-Day Average of Percent of ICU Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-28,Acute Care Hospital Beds in Use,7529
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-28,Total Acute Care Hospital Beds,9325
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-28,Percent of Acute Care Hospital Beds in Use,0.81
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-28,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-29,ICU Hospital Beds in Use,1538
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-29,Total ICU Hospital Beds,1872
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-29,Percent of ICU Hospital Beds in Use,0.82
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-29,7-Day Average of Percent of ICU Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-29,Acute Care Hospital Beds in Use,7494
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-29,Total Acute Care Hospital Beds,9320
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-29,Percent of Acute Care Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-29,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-30,ICU Hospital Beds in Use,1531
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-30,Total ICU Hospital Beds,1873
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-30,Percent of ICU Hospital Beds in Use,0.82
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-30,7-Day Average of Percent of ICU Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-30,Acute Care Hospital Beds in Use,7622
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-30,Total Acute Care Hospital Beds,9324
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-30,Percent of Acute Care Hospital Beds in Use,0.82
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-30,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-31,ICU Hospital Beds in Use,1522
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-31,Total ICU Hospital Beds,1881
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-31,Percent of ICU Hospital Beds in Use,0.81
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-31,7-Day Average of Percent of ICU Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-31,Acute Care Hospital Beds in Use,7505
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-31,Total Acute Care Hospital Beds,9376
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-31,Percent of Acute Care Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-10-31,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-01,ICU Hospital Beds in Use,1513
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-01,Total ICU Hospital Beds,1885
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-01,Percent of ICU Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-01,7-Day Average of Percent of ICU Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-01,Acute Care Hospital Beds in Use,7416
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-01,Total Acute Care Hospital Beds,9376
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-01,Percent of Acute Care Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-01,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-02,ICU Hospital Beds in Use,1491
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-02,Total ICU Hospital Beds,1889
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-02,Percent of ICU Hospital Beds in Use,0.79
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-02,7-Day Average of Percent of ICU Hospital Beds in Use,0.81
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-02,Acute Care Hospital Beds in Use,7231
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-02,Total Acute Care Hospital Beds,9376
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-02,Percent of Acute Care Hospital Beds in Use,0.77
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-02,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-03,ICU Hospital Beds in Use,1590
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-03,Total ICU Hospital Beds,1941
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-03,Percent of ICU Hospital Beds in Use,0.82
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-03,7-Day Average of Percent of ICU Hospital Beds in Use,0.81
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-03,Acute Care Hospital Beds in Use,7540
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-03,Total Acute Care Hospital Beds,9377
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-03,Percent of Acute Care Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-03,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-04,ICU Hospital Beds in Use,1611
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-04,Total ICU Hospital Beds,1938
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-04,Percent of ICU Hospital Beds in Use,0.83
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-04,7-Day Average of Percent of ICU Hospital Beds in Use,0.81
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-04,Acute Care Hospital Beds in Use,7708
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-04,Total Acute Care Hospital Beds,9366
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-04,Percent of Acute Care Hospital Beds in Use,0.82
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-04,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-05,ICU Hospital Beds in Use,1605
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-05,Total ICU Hospital Beds,1938
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-05,Percent of ICU Hospital Beds in Use,0.83
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-05,7-Day Average of Percent of ICU Hospital Beds in Use,0.81
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-05,Acute Care Hospital Beds in Use,7719
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-05,Total Acute Care Hospital Beds,9377
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-05,Percent of Acute Care Hospital Beds in Use,0.82
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-05,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-06,ICU Hospital Beds in Use,1595
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-06,Total ICU Hospital Beds,1943
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-06,Percent of ICU Hospital Beds in Use,0.82
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-06,7-Day Average of Percent of ICU Hospital Beds in Use,0.81
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-06,Acute Care Hospital Beds in Use,7674
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-06,Total Acute Care Hospital Beds,9377
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-06,Percent of Acute Care Hospital Beds in Use,0.82
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-06,7-Day Average of Percent of Acute Care Hospital Beds in Use,0.8
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-07,ICU Hospital Beds in Use,1605
Hospital Data,Hospital Level,Hospital Bed Use,Colorado,2020-11-07,Total ICU Hospital Beds,1942
